age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
36,1,1,1,0,624,1,0,1,6,5,141,3,0,0,0,0
59,6,2,2,0,3180,0,0,1,6,5,28,1,0,0,0,0
40,0,1,2,0,1055,0,0,1,6,5,32,2,0,0,0,0
60,6,0,0,0,0,0,0,1,6,5,97,1,0,0,0,0
37,6,0,0,0,160,0,0,1,6,5,107,1,0,0,0,0
36,6,1,1,0,2000,0,0,1,6,5,94,1,0,0,0,0
46,0,0,0,0,425,1,0,1,6,5,168,3,0,0,0,0
52,6,0,0,0,9,0,1,1,6,5,44,1,0,0,0,0
38,1,1,1,0,619,1,0,1,6,5,460,4,0,0,0,1
57,0,0,2,0,679,1,0,1,6,5,78,3,0,0,0,0
40,1,0,1,0,406,0,0,1,6,5,262,1,0,0,0,0
40,3,0,0,0,334,1,0,1,6,5,84,5,0,0,0,0
38,3,0,0,0,215,1,1,1,6,5,173,2,0,0,0,0
59,3,0,0,0,1001,0,0,1,6,5,175,2,0,0,0,0
36,6,2,1,0,914,0,0,1,6,5,219,1,0,0,0,0
56,2,0,0,0,359,1,0,1,6,5,220,4,0,0,0,0
27,1,1,3,0,1029,1,0,1,6,5,71,2,0,0,0,0
41,3,1,0,0,84,1,0,1,6,5,238,3,0,0,0,0
35,6,0,3,0,0,0,0,1,6,5,159,3,0,0,0,0
26,3,0,0,0,1417,1,0,1,6,5,60,3,0,0,0,0
39,0,0,0,0,123,1,0,1,6,5,165,3,0,0,0,0
50,4,1,0,0,1205,1,0,1,6,5,82,2,0,0,0,0
49,1,1,1,0,53,0,0,1,6,5,133,3,0,0,0,0
42,1,0,1,0,202,0,0,1,6,5,136,1,0,0,0,0
46,6,1,0,0,2899,0,0,1,6,5,40,1,0,0,0,0
48,6,0,1,0,810,0,0,1,6,5,383,1,0,0,0,0
36,2,0,0,0,22,0,0,1,6,5,464,1,0,0,0,0
48,4,0,0,0,328,0,0,1,6,5,189,1,0,0,0,0
56,6,2,0,0,763,0,0,1,6,5,181,2,0,0,0,0
47,0,0,2,0,673,1,1,1,6,5,118,4,0,0,0,0
52,6,0,1,0,1088,1,0,1,6,5,217,2,0,0,0,0
37,2,1,1,0,1309,0,0,1,6,5,442,2,0,0,0,0
41,0,0,2,0,1461,1,0,1,6,5,554,2,0,0,0,1
59,5,0,2,1,-488,0,1,1,6,5,247,1,0,0,0,0
35,0,1,3,0,871,1,0,1,6,5,216,3,0,0,0,0
56,6,2,1,0,1059,0,1,1,6,5,57,2,0,0,0,0
36,4,2,0,0,1594,0,0,1,6,5,250,3,0,0,0,0
43,6,0,1,0,64,0,0,1,6,5,230,2,0,0,0,0
48,1,0,1,0,0,1,0,1,6,5,300,5,0,0,0,0
34,6,0,1,0,1265,1,0,1,6,5,397,3,0,0,0,0
44,6,1,1,0,97,1,0,1,6,5,153,4,0,0,0,0
39,4,0,0,0,207,0,0,1,6,5,78,2,0,0,0,0
53,6,1,1,0,3275,0,0,1,6,5,527,2,0,0,0,0
36,0,0,0,0,70,1,0,1,6,5,100,2,0,0,0,0
36,4,1,2,0,38,0,0,1,6,5,308,4,0,0,0,0
41,1,1,1,0,195,0,0,1,6,5,341,2,0,0,0,0
37,4,2,0,0,319,1,0,1,6,5,467,3,0,0,0,1
44,0,1,0,0,259,1,0,1,6,5,163,2,0,0,0,0
25,3,1,0,0,0,1,0,1,6,5,172,2,0,0,0,0
30,1,1,1,0,1636,0,0,1,6,5,301,2,0,0,0,0
29,2,0,1,0,-246,1,0,1,6,5,311,3,0,0,0,0
49,6,2,0,0,630,0,0,1,6,5,415,2,0,0,0,0
37,6,0,1,0,342,1,0,1,6,5,212,1,0,0,0,0
41,6,1,2,0,21,0,0,1,6,5,264,1,0,0,0,0
37,0,2,0,0,33,1,0,1,6,5,326,1,0,0,0,0
41,3,2,0,0,762,1,0,1,6,5,319,4,0,0,0,0
46,2,0,0,0,0,0,0,1,6,5,186,2,0,0,0,0
35,4,1,0,0,-2,0,0,1,6,5,15,1,0,0,0,0
40,4,1,0,0,2936,0,0,1,6,5,473,2,0,0,0,0
36,6,1,1,0,561,0,0,1,6,5,274,2,0,0,0,0
39,6,1,0,0,2022,0,0,1,6,5,105,1,0,0,0,0
55,6,0,2,0,1870,0,0,1,6,5,152,1,0,0,0,0
49,6,2,3,0,2754,0,0,1,6,5,18,2,0,0,0,0
54,1,0,3,0,1960,0,0,1,6,5,13,5,0,0,0,0
35,1,0,1,0,482,0,0,1,6,5,129,2,0,0,0,0
50,0,0,0,0,464,0,1,1,6,5,426,2,0,0,0,0
39,2,1,0,0,201,0,1,1,6,5,148,4,0,0,0,0
40,0,0,2,0,343,0,0,1,6,5,292,2,0,0,0,0
37,0,0,0,0,1,0,0,1,6,5,44,2,0,0,0,0
52,5,0,0,0,1956,0,0,1,6,5,384,2,0,0,0,0
56,6,2,1,0,832,0,0,1,6,5,36,2,0,0,0,0
46,5,1,2,0,1190,0,0,1,6,5,316,2,0,0,0,0
51,2,0,0,0,176,0,0,1,6,5,217,4,0,0,0,0
39,6,0,0,1,-571,0,0,1,6,5,180,2,0,0,0,0
45,4,0,0,0,191,0,1,1,6,5,136,2,0,0,0,0
33,6,1,1,0,327,1,1,1,6,5,562,2,0,0,0,0
45,0,2,0,0,0,0,0,1,6,5,422,5,0,0,0,0
58,6,0,2,0,935,1,0,1,6,5,272,2,0,0,0,0
43,0,2,2,0,1260,0,1,1,6,5,17,4,0,0,0,0
57,6,0,1,0,958,0,0,1,6,5,250,2,0,0,0,0
37,1,0,1,0,1698,1,0,1,6,5,95,2,0,0,0,0
38,6,2,0,0,0,0,0,1,6,5,261,2,0,0,0,0
28,0,1,1,0,727,1,0,1,6,5,144,4,0,0,0,0
46,3,0,2,0,595,1,0,1,6,5,334,3,0,0,0,0
45,6,0,0,0,-30,1,1,1,6,5,165,2,0,0,0,0
49,0,0,2,0,0,1,0,1,6,5,286,2,0,0,0,0
30,6,1,3,0,1232,1,0,1,6,5,52,4,0,0,0,0
41,1,0,1,0,850,0,0,1,6,5,262,2,0,0,0,0
52,5,0,3,0,3303,0,0,1,6,5,33,1,0,0,0,0
59,5,0,0,0,444,1,0,1,6,5,137,1,0,0,0,0
38,4,2,0,0,792,0,0,1,6,5,430,1,0,0,0,0
52,4,0,0,0,1386,0,0,1,6,5,100,1,0,0,0,0
37,6,1,1,0,1549,0,0,1,6,5,48,2,0,0,0,0
35,0,0,0,0,594,1,0,1,6,5,213,2,0,0,0,0
59,5,2,2,0,40,0,0,1,6,5,108,1,0,0,0,0
54,6,0,0,0,378,0,0,1,6,5,371,2,0,0,0,0
53,2,0,2,0,44,0,0,1,6,5,256,1,0,0,0,0
57,6,0,1,0,1114,0,0,1,6,5,139,2,0,0,0,0
51,6,0,2,0,1275,0,0,1,6,5,92,1,0,0,0,0
49,6,2,0,0,2908,0,0,1,6,5,322,1,0,0,0,0
49,2,1,0,0,-97,1,0,1,6,5,92,2,0,0,0,0
53,5,0,0,0,1300,0,0,1,6,5,420,1,0,0,0,0
45,2,0,1,0,43,1,0,1,6,5,184,4,0,0,0,0
37,6,2,1,0,160,1,1,1,6,5,545,2,0,0,0,0
41,1,0,1,0,251,0,1,1,6,5,85,3,0,0,0,0
54,0,2,0,0,218,0,0,1,6,5,514,2,0,0,0,0
47,3,2,0,0,295,1,0,1,6,5,94,2,0,0,0,1
40,3,0,0,0,2199,0,0,1,6,5,38,3,0,0,0,0
37,0,0,0,0,287,1,0,1,6,5,191,2,0,0,0,0
35,0,2,2,0,-5,0,0,1,6,5,48,5,0,0,0,0
55,6,2,1,0,0,0,0,1,6,5,108,2,0,0,0,0
49,3,0,0,0,1632,0,0,1,6,5,47,1,0,0,0,0
23,2,1,0,1,150,1,1,1,6,5,66,5,0,0,0,0
41,0,0,2,0,-204,1,1,1,6,5,42,1,0,0,0,0
58,5,0,0,0,2836,0,0,1,6,5,248,2,0,0,0,0
35,3,0,0,0,640,0,0,1,6,5,461,2,0,0,0,0
36,1,0,1,0,254,0,0,1,6,5,161,3,0,0,0,0
46,6,0,3,0,2367,0,0,1,6,5,86,3,0,0,0,0
32,6,0,0,0,1328,1,0,1,6,5,80,5,0,0,0,0
40,6,2,2,0,1,0,0,1,6,5,113,3,0,0,0,0
52,2,0,0,0,-38,0,0,1,6,5,613,1,0,0,0,0
48,4,2,2,0,927,0,0,1,6,5,201,6,0,0,0,0
47,6,0,3,0,0,0,0,1,6,5,466,2,0,0,0,0
37,0,0,0,0,-288,1,1,1,6,5,298,2,0,0,0,0
45,3,2,0,0,246,0,0,1,6,5,119,1,0,0,0,0
45,4,0,0,0,162,0,0,1,6,5,166,4,0,0,0,0
33,0,0,0,0,2645,1,1,1,6,5,85,4,0,0,0,0
50,0,0,0,0,289,0,0,1,6,5,73,1,0,0,0,0
58,1,1,3,0,1873,0,0,1,6,5,49,2,0,0,0,0
57,2,2,0,0,204,0,0,1,6,5,97,5,0,0,0,0
38,0,1,0,0,-56,1,1,1,6,5,247,2,0,0,0,0
48,3,2,0,0,2662,0,0,1,6,5,298,2,0,0,0,0
37,6,2,0,0,231,0,0,1,6,5,250,1,0,0,0,0
43,1,2,0,0,311,0,0,1,6,5,92,1,0,0,0,0
37,6,0,1,0,0,0,0,1,6,5,143,1,0,0,0,0
36,0,0,2,0,0,0,0,1,6,5,149,1,0,0,0,0
60,1,0,0,0,130,0,0,1,6,5,151,1,0,0,0,0
39,4,1,0,0,158,1,0,1,6,5,354,2,0,0,0,0
25,2,1,0,0,2704,1,0,1,6,5,63,3,0,0,0,0
53,5,2,0,1,-200,0,1,1,6,5,161,1,0,0,0,0
52,1,2,1,0,590,0,0,1,6,5,354,5,0,0,0,0
37,0,0,2,0,7,0,0,1,6,5,176,1,0,0,0,0
60,5,0,0,0,2586,0,0,1,6,5,150,4,0,0,0,0
52,6,1,1,0,0,0,0,1,6,5,431,2,0,0,0,0
44,2,2,0,0,414,1,1,1,6,5,81,2,0,0,0,0
36,3,0,0,0,231,1,1,1,6,5,136,6,0,0,0,0
39,0,0,2,0,1005,0,0,1,6,5,158,2,0,0,0,0
46,6,0,2,0,1676,0,0,1,6,5,56,2,0,0,0,0
45,3,2,2,0,1807,1,0,1,6,5,118,2,0,0,0,0
60,2,0,0,0,0,1,0,1,6,5,280,3,0,0,0,0
60,5,0,0,0,1420,1,1,1,6,5,39,4,0,0,0,0
57,6,0,0,0,2,0,0,1,6,5,112,4,0,0,0,0
44,0,0,3,0,391,0,0,1,6,5,355,4,0,0,0,0
28,3,1,0,0,596,1,0,1,6,5,151,6,0,0,0,0
49,1,1,1,0,1,1,0,1,6,5,59,3,0,0,0,0
50,6,0,2,0,1502,0,0,1,6,5,34,2,0,0,0,0
33,1,0,1,0,806,1,0,1,6,5,124,3,0,0,0,0
28,0,0,0,0,2788,1,0,1,6,5,369,2,0,0,0,1
56,6,0,0,0,660,1,0,1,6,5,72,3,0,0,0,0
37,4,0,0,0,1372,1,0,1,6,5,129,2,0,0,0,0
35,0,1,2,0,3339,1,0,1,6,5,304,2,0,0,0,0
38,0,0,0,0,1434,0,0,1,6,5,396,4,0,0,0,0
51,0,0,0,0,502,0,0,1,6,5,93,2,0,0,0,0
46,6,1,1,0,77,1,1,1,6,5,520,3,0,0,0,0
60,0,2,2,0,92,1,0,1,6,5,70,3,0,0,0,0
39,0,0,0,0,497,0,0,1,6,5,95,4,0,0,0,0
44,4,0,0,0,-63,0,0,1,6,5,392,2,0,0,0,0
36,0,0,2,0,0,1,0,1,6,5,246,4,0,0,0,0
37,0,0,0,0,2870,1,0,1,6,5,94,2,0,0,0,0
39,6,0,1,0,3201,0,0,1,6,5,197,2,0,0,0,0
27,2,1,1,0,535,1,0,1,6,5,446,3,0,0,0,0
47,6,0,2,0,389,0,0,1,6,5,145,2,0,0,0,0
59,6,1,0,0,3237,0,0,1,6,5,100,3,0,0,0,0
27,0,0,0,0,379,1,1,1,6,5,252,4,0,0,0,0
39,2,1,0,0,1963,1,0,1,6,5,100,4,0,0,0,0
41,6,0,2,0,340,0,0,1,6,5,37,3,0,0,0,0
58,6,1,0,0,311,0,0,1,6,5,248,2,0,0,0,0
40,6,0,1,0,1953,1,0,1,6,5,112,5,0,0,0,0
52,6,0,2,0,0,0,0,1,6,5,235,3,0,0,0,0
60,1,0,2,0,295,0,0,1,6,5,126,4,0,0,0,0
39,3,2,0,0,2610,0,0,1,6,5,67,5,0,0,0,0
53,5,0,2,0,17,0,1,1,6,5,104,2,0,0,0,0
35,0,1,0,0,1017,0,0,1,6,5,53,2,0,0,0,0
40,3,0,0,0,3234,0,0,1,6,5,82,1,0,0,0,0
42,1,2,1,0,0,0,0,1,6,5,61,1,0,0,0,0
51,5,2,1,0,126,0,1,1,6,5,152,1,0,0,0,0
32,3,0,0,0,-1272,1,0,1,6,5,606,5,0,0,0,0
59,0,0,0,0,0,0,0,1,6,5,135,1,0,0,0,0
44,6,0,1,0,425,0,0,1,6,5,147,1,0,0,0,0
35,4,0,0,0,193,0,1,1,6,5,50,1,0,0,0,0
35,3,1,1,0,-162,1,1,1,6,5,119,1,0,0,0,0
40,3,0,0,0,947,0,0,1,6,5,160,1,0,0,0,0
42,0,0,0,0,375,1,0,1,6,5,99,5,0,0,0,0
39,6,0,0,1,0,0,0,1,6,5,119,4,0,0,0,0
37,6,1,0,0,-178,1,0,1,6,5,122,5,0,0,0,0
46,4,0,0,0,2215,0,0,1,6,5,222,2,0,0,0,0
41,4,1,0,0,260,0,0,1,6,5,75,1,0,0,0,0
39,0,1,0,0,1170,0,0,1,6,5,383,1,0,0,0,0
34,0,0,0,0,291,1,0,1,6,5,111,5,0,0,0,0
39,2,1,3,0,75,0,0,1,6,5,26,1,0,0,0,0
48,1,0,1,0,-1232,1,0,1,6,5,183,1,0,0,0,0
37,6,0,0,0,215,1,0,1,6,5,61,1,0,0,0,0
52,6,0,2,0,547,0,0,1,6,5,33,2,0,0,0,0
38,2,1,0,0,0,1,0,1,6,5,64,1,0,0,0,0
39,1,0,1,0,575,0,0,1,6,5,109,1,0,0,0,0
41,2,0,0,0,1297,0,0,1,6,5,82,1,0,0,0,0
36,4,2,0,0,115,0,0,1,6,5,201,1,0,0,0,0
54,3,2,2,0,0,0,0,1,6,5,127,1,0,0,0,0
53,5,2,2,0,2997,0,0,1,9,5,162,1,0,0,0,0
47,6,0,0,0,2024,0,0,1,9,5,169,1,0,0,0,0
56,2,0,0,0,992,0,0,1,9,5,123,1,0,0,0,0
40,0,0,2,0,676,0,0,1,9,5,74,1,0,0,0,0
57,2,0,0,0,93,0,0,1,9,5,82,2,0,0,0,0
45,6,0,0,0,1603,0,0,1,9,5,164,2,0,0,0,0
51,5,0,2,0,610,0,0,1,9,5,86,2,0,0,0,0
45,4,0,2,0,60,0,0,1,9,5,349,2,0,0,0,0
59,6,0,0,0,345,0,0,1,9,5,38,1,0,0,0,0
43,4,0,0,0,861,1,0,1,9,5,78,1,0,0,0,0
57,4,0,0,0,1166,0,0,1,9,5,106,1,0,0,0,0
53,6,0,0,0,16,0,0,1,9,5,100,1,0,0,0,0
47,5,0,0,0,2383,0,0,1,9,5,529,1,0,0,0,0
44,6,0,1,0,31,0,0,1,9,5,467,1,0,0,0,0
45,2,0,1,0,1780,0,0,1,9,5,464,1,0,0,0,0
44,0,0,2,0,2135,0,0,1,9,5,61,1,0,0,0,0
37,0,0,2,0,351,0,0,1,9,5,108,1,0,0,0,0
59,6,0,2,0,0,0,0,1,9,5,332,1,0,0,0,0
58,6,0,1,0,1280,0,1,1,9,5,112,1,0,0,0,0
48,1,0,2,0,1744,0,0,1,9,5,181,1,0,0,0,0
42,1,0,2,0,0,0,0,1,9,5,108,1,0,0,0,0
58,6,0,2,0,2348,0,0,1,9,5,226,1,0,0,0,0
37,6,1,2,0,1241,0,0,1,9,5,60,2,0,0,0,0
35,2,0,1,0,2518,0,0,1,9,5,400,1,0,0,0,0
44,3,0,0,0,1497,0,0,1,9,5,60,1,0,0,0,0
35,1,0,1,0,2308,0,1,1,9,5,540,1,0,0,0,0
58,6,0,2,0,258,0,0,1,9,5,174,1,0,0,0,0
41,3,0,0,0,176,0,0,1,9,5,196,1,0,0,0,0
47,1,0,3,0,150,0,0,1,9,5,52,1,0,0,0,0
35,6,0,0,0,-3,0,0,1,9,5,438,5,0,0,0,0
46,6,0,2,0,39,0,0,1,9,5,74,2,0,0,0,0
58,1,2,1,0,5,1,0,1,9,5,412,1,0,0,0,0
45,5,2,2,0,261,0,0,1,9,5,123,1,0,0,0,0
49,1,2,2,0,49,0,0,1,9,5,232,1,0,0,0,0
51,6,0,1,0,150,0,0,1,9,5,146,1,0,0,0,0
59,5,0,3,0,1491,0,0,1,9,5,157,2,0,0,0,0
51,4,0,0,0,-467,0,0,1,9,5,216,5,0,0,0,0
46,6,2,0,0,154,0,0,1,9,5,79,1,0,0,0,0
25,4,0,0,0,77,1,0,1,9,5,220,4,0,0,0,0
38,4,0,0,0,1005,1,1,1,9,5,152,2,0,0,0,0
39,0,1,2,0,1530,1,0,1,9,5,140,1,0,0,0,0
37,3,0,0,1,0,0,0,1,9,5,89,1,0,0,0,0
40,0,1,2,0,397,0,0,1,9,5,163,1,0,0,0,0
39,1,0,1,0,2810,0,0,1,9,5,77,1,0,0,0,0
40,4,0,0,0,37,0,0,1,9,5,356,5,0,0,0,0
54,6,2,2,0,215,0,1,1,9,5,117,2,0,0,0,0
56,2,1,1,0,917,0,0,1,9,5,306,1,0,0,0,0
39,1,0,2,0,1873,0,0,1,9,5,161,2,0,0,0,0
37,0,0,2,0,178,1,1,1,9,5,72,1,0,0,0,0
36,2,0,0,0,300,0,0,1,9,5,287,1,0,0,0,0
56,3,0,0,0,2146,0,1,1,9,5,594,1,0,0,0,0
58,6,0,1,0,2920,1,0,1,9,5,136,1,0,0,0,0
38,2,0,0,0,994,0,0,1,9,5,119,1,0,0,0,0
53,1,2,2,0,443,0,0,1,9,5,422,1,0,0,0,0
44,1,0,1,0,2876,0,0,1,9,5,125,1,0,0,0,0
53,5,1,2,0,0,0,0,1,9,5,114,1,0,0,0,0
54,1,0,1,1,153,0,0,1,9,5,99,3,0,0,0,0
47,0,0,2,0,214,1,1,1,9,5,168,1,0,0,0,0
39,6,0,0,0,633,0,0,1,9,5,233,1,0,0,0,0
41,6,0,2,0,884,0,0,1,9,5,322,1,0,0,0,0
58,5,0,0,0,630,0,0,1,9,5,443,2,0,0,0,0
57,6,0,2,0,0,0,0,1,9,5,257,2,0,0,0,0
47,1,0,3,0,1046,0,0,1,9,5,83,1,0,0,0,0
38,0,0,0,0,0,1,0,1,9,5,254,1,0,0,0,0
50,6,0,0,0,1484,0,0,1,9,5,213,1,0,0,0,0
57,6,0,2,0,0,0,0,1,9,5,540,1,0,0,0,0
56,0,0,2,0,547,0,0,1,9,5,84,1,0,0,0,0
38,1,1,0,0,53,0,0,1,9,5,280,1,0,0,0,0
57,0,0,2,0,179,0,0,1,9,5,230,3,0,0,0,0
53,2,2,0,1,-896,0,1,1,9,5,452,1,0,0,0,0
38,0,0,2,0,2569,0,0,1,9,5,172,1,0,0,0,0
50,5,1,2,0,208,0,0,1,9,5,51,1,0,0,0,0
49,5,1,2,0,505,0,0,1,9,5,35,1,0,0,0,0
49,4,0,0,0,3169,0,0,1,9,5,626,1,0,0,0,0
31,1,1,1,0,499,1,0,1,9,5,122,2,0,0,0,0
48,1,2,0,0,635,0,0,1,9,5,236,2,0,0,0,0
56,1,0,0,0,819,0,0,1,9,5,55,1,0,0,0,0
39,0,2,0,0,2601,0,0,1,9,5,70,1,0,0,0,0
39,6,0,0,0,235,0,0,1,9,5,217,1,0,0,0,0
38,0,1,3,0,840,0,0,1,9,5,176,6,0,0,0,0
45,6,0,2,0,1100,0,0,1,9,5,331,6,0,0,0,0
47,2,1,0,0,361,0,0,1,9,5,123,2,0,0,0,0
59,5,0,0,0,1173,0,0,1,9,5,77,2,0,0,0,0
60,1,0,3,0,2508,0,0,1,9,5,91,1,0,0,0,0
45,5,1,1,0,212,0,0,1,9,5,63,1,0,0,0,0
39,0,0,2,0,0,0,0,1,9,5,173,1,0,0,0,0
36,4,0,2,0,179,0,0,1,9,5,411,1,0,0,0,0
57,2,2,0,0,164,0,0,1,9,5,139,2,0,0,0,0
43,2,1,0,0,1462,0,0,1,9,5,75,2,0,0,0,0
49,0,0,2,0,902,0,0,1,9,5,210,2,0,0,0,0
59,5,2,1,0,1197,1,0,1,9,5,329,4,0,0,0,0
45,2,0,2,0,-322,0,0,1,9,5,225,2,0,0,0,0
54,6,0,0,0,0,0,0,1,9,5,96,1,0,0,0,0
60,6,2,2,0,1190,0,0,1,9,5,166,1,0,0,0,0
45,0,0,0,0,2152,0,0,1,9,5,92,1,0,0,0,0
55,2,1,3,0,776,0,0,1,9,5,67,1,0,0,0,0
53,1,0,2,0,2096,0,0,1,9,5,104,1,0,0,0,0
50,2,0,1,0,3117,0,0,1,9,5,174,1,0,0,0,0
38,0,0,0,0,2423,1,0,1,9,5,37,1,0,0,0,0
58,6,0,2,0,422,0,0,1,9,5,183,1,0,0,0,0
53,0,0,0,0,1626,0,0,1,9,5,151,1,0,0,0,0
46,6,0,2,0,103,0,0,1,9,5,186,1,0,0,0,0
36,2,0,0,0,26,0,0,1,9,5,73,1,0,0,0,0
48,4,0,0,0,533,0,0,1,9,5,63,1,0,0,0,0
35,1,0,1,0,1012,0,0,1,9,5,105,1,0,0,0,0
59,0,2,2,0,1320,0,0,1,9,5,522,1,0,0,0,0
36,6,0,3,0,60,0,0,1,9,5,557,2,0,0,0,0
51,2,0,1,0,1057,0,0,1,9,5,149,2,0,0,0,0
52,6,0,0,0,3034,0,0,1,9,5,206,2,0,0,0,0
36,0,1,3,0,2054,0,0,1,9,5,378,1,0,0,0,0
42,2,0,0,0,0,0,0,1,9,5,81,1,0,0,0,0
55,1,0,2,0,229,0,1,1,9,5,175,3,0,0,0,0
38,1,0,0,0,-323,1,0,1,9,5,250,1,0,0,0,0
49,1,0,0,0,0,0,0,1,9,5,156,2,0,0,0,0
37,0,0,2,0,1021,0,0,1,9,5,173,1,0,0,0,0
47,0,0,0,0,-423,0,0,1,9,5,127,2,0,0,0,0
38,2,1,1,0,1619,0,0,1,9,5,324,1,0,0,0,0
57,6,0,2,0,473,0,0,1,9,5,87,1,0,0,0,0
46,6,0,2,0,75,0,0,1,9,5,302,1,0,0,0,0
36,1,0,1,0,669,0,0,1,9,5,91,1,0,0,0,0
56,4,2,0,0,450,0,0,1,9,5,47,1,0,0,0,0
52,1,2,0,0,944,0,1,1,9,5,119,1,0,0,0,0
50,6,0,1,0,861,0,0,1,9,5,117,1,0,0,0,0
44,1,0,1,0,349,0,0,1,9,5,58,1,0,0,0,0
37,6,0,3,0,1134,1,0,1,9,5,142,3,0,0,0,0
45,0,0,2,0,665,0,0,1,9,5,183,2,0,0,0,0
42,6,2,0,0,314,0,0,1,9,5,249,2,0,0,0,0
35,3,0,0,0,1035,1,1,1,9,5,274,2,0,0,0,0
52,3,0,0,0,1004,1,0,1,9,5,144,1,0,0,0,0
47,3,0,0,0,533,0,1,1,9,5,128,1,0,0,0,0
38,2,0,2,0,217,1,0,1,9,5,491,6,0,0,0,1
45,0,0,2,0,900,1,0,1,9,5,213,1,0,0,0,0
58,1,0,0,0,835,0,0,1,9,5,164,1,0,0,0,0
45,3,0,0,0,967,0,0,1,9,5,63,1,0,0,0,0
52,5,0,0,0,603,0,1,1,9,5,79,1,0,0,0,0
36,0,1,0,0,284,0,0,1,9,5,114,1,0,0,0,0
37,6,0,3,0,1699,0,0,1,9,5,63,1,0,0,0,0
57,6,2,2,0,0,0,0,1,9,5,97,1,0,0,0,0
45,6,0,1,0,0,0,0,1,9,5,100,1,0,0,0,0
47,3,2,0,0,-364,1,1,1,9,5,240,2,0,0,0,0
40,2,0,1,0,2946,0,0,1,9,5,78,2,0,0,0,0
52,5,0,2,0,537,0,0,1,9,5,85,1,0,0,0,0
37,3,0,0,0,1093,0,0,1,9,5,160,1,0,0,0,0
51,0,0,2,0,0,0,0,1,9,5,166,2,0,0,0,0
55,1,0,0,0,190,0,0,1,9,5,271,2,0,0,0,0
40,6,0,2,0,400,0,0,1,9,5,317,1,0,0,0,0
44,4,2,0,0,20,0,0,1,9,5,98,1,0,0,0,0
52,6,0,0,0,-9,0,0,1,9,5,123,1,0,0,0,0
37,3,0,0,0,439,0,0,1,9,5,321,1,0,0,0,0
57,0,0,2,0,0,0,0,1,9,5,73,2,0,0,0,0
35,4,2,0,0,305,0,0,1,9,5,327,2,0,0,0,0
36,1,0,1,0,2823,0,0,1,9,5,411,2,0,0,0,0
36,0,0,0,0,561,1,0,1,9,5,198,2,0,0,0,0
40,2,2,0,0,-1,0,0,1,9,5,24,1,0,0,0,0
41,2,1,1,0,1104,0,0,1,9,5,352,1,0,0,0,0
60,5,0,1,0,2261,0,0,1,9,5,245,1,0,0,0,0
55,6,0,2,0,2603,0,0,1,9,5,559,1,0,0,0,0
44,1,1,0,0,1012,0,0,1,9,5,440,1,0,0,0,0
42,1,1,1,0,1206,0,0,1,9,5,136,4,0,0,0,0
38,6,2,2,0,359,0,0,1,9,5,242,4,0,0,0,0
54,1,0,1,0,2226,1,0,1,9,5,514,3,0,0,0,0
56,1,0,2,0,1172,0,0,1,9,5,91,3,0,0,0,0
40,4,0,3,0,88,1,0,1,9,5,78,2,0,0,0,0
42,3,0,0,0,1030,0,0,1,9,5,148,3,0,0,0,0
45,3,1,0,0,276,0,1,1,9,5,346,2,0,0,0,0
57,6,0,2,0,1153,1,1,1,9,5,238,6,0,0,0,0
41,6,0,1,0,1666,0,0,1,9,5,291,3,0,0,0,0
39,1,1,1,0,3281,0,0,1,9,5,90,4,0,0,0,0
37,4,0,0,0,718,0,1,1,9,5,215,3,0,0,0,0
41,2,0,0,0,90,0,0,1,9,5,171,2,0,0,0,0
49,6,0,0,0,81,0,1,1,9,5,493,2,0,0,0,0
57,1,0,2,0,595,0,0,1,9,5,188,2,0,0,0,0
50,1,0,2,0,791,0,0,1,9,5,17,5,0,0,0,0
48,2,0,0,0,5,0,0,1,9,5,65,6,0,0,0,0
41,4,0,2,0,510,0,0,1,9,5,316,2,0,0,0,0
47,1,0,2,0,835,0,0,1,9,5,137,2,0,0,0,0
56,0,2,2,0,3021,0,0,1,9,5,419,2,0,0,0,0
41,3,0,0,0,0,1,0,1,9,5,65,3,0,0,0,0
43,0,0,2,0,547,0,1,1,9,5,96,6,0,0,0,0
37,2,1,0,1,375,0,0,1,9,5,223,2,0,0,0,0
52,0,0,2,0,2,0,0,1,9,5,70,3,0,0,0,0
51,3,2,0,0,2717,0,0,1,9,5,559,2,0,0,0,0
35,3,0,0,0,-521,0,1,1,9,5,71,2,0,0,0,0
48,1,0,3,0,598,0,0,1,9,5,152,2,0,0,0,0
58,0,0,0,0,25,0,0,1,9,5,486,3,0,0,0,1
51,1,0,0,0,0,0,0,1,9,5,224,3,0,0,0,0
45,2,0,0,0,546,1,1,1,9,5,152,4,0,0,0,0
35,0,0,0,0,4,0,0,1,9,5,130,2,0,0,0,0
49,1,0,0,0,321,0,0,1,9,5,135,3,0,0,0,0
50,0,0,2,0,0,0,0,1,9,5,199,4,0,0,0,0
37,4,0,0,0,651,0,0,1,9,5,220,2,0,0,0,0
56,0,0,2,0,197,0,0,1,9,5,258,2,0,0,0,0
36,4,0,0,0,136,0,0,1,9,5,244,3,0,0,0,0
25,0,1,2,0,116,1,0,1,9,5,253,4,0,0,0,0
40,6,1,0,0,6,0,0,1,9,5,134,3,0,0,0,0
38,0,1,0,0,93,0,0,1,9,5,92,6,0,0,0,0
39,3,2,0,0,765,0,0,1,9,5,155,3,0,0,0,0
